ID,Province,Study_site,Latitude,Longitude,Altitude,MAT,MAP,Soil_fertility,Forest_type,Dominant_species,Stand_origin,Stand_age,MMD,Mean_DBH,Mean_height,Stand_density,GSV,Plot_dimension,Sample_size,Method,Tree_numbers,Trees,AGBt,Wood,Bark,Stem,Branch,Leaf,Crown,Reproduction,BGBt,Understory,AGBu,BGBu,Shrub,AGBs,BGBs,Floor,AGBf,BGBf,Liana,DOM,Litterfall,Suspended_branches,Dead_trees,Sources
712,Hebei,Saihanba Forest Farm,42.32,117.25,1259,-1.4,450,V,Larix forest,L. principis-rupprechtii ,Planted,20.5,Min DBH,10.58,9.12,2516,94.207,NA,56,Allometry,33,NA,59.98,35.56,8.45,44.01,11.85,4.12,15.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu and Ma 1992
713,Hebei,Saihanba Forest Farm,42.32,117.25,1720,-1.4,450,V,Larix forest,L. principis-rupprechtii ,Planted,25.3,Min DBH,12.73,10.89,1896,122.724,NA,35,Allometry,46,NA,73.38,47.07,10.15,57.22,11.78,4.38,16.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu and Ma 1992
714,Hebei,Saihanba Forest Farm,42.32,117.25,1259,-1.4,450,V,Larix forest,L. principis-rupprechtii ,Planted,24.7,Min DBH,13.61,11.4,1698,131.512,NA,62,Allometry,33,NA,67.67,39.65,8.69,48.34,14.78,4.55,19.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu and Ma 1992
715,Hebei,Saihanba Forest Farm,42.32,117.25,1720,-1.4,450,V,Larix forest,L. principis-rupprechtii ,Planted,29,Min DBH,17.4,15.91,1553,274.376,NA,1,Allometry,46,NA,133.59,90.13,17.21,107.34,20.07,6.18,26.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu and Ma 1992
716,Hebei,Saihanba Forest Farm,42.32,117.25,1259,-1.4,450,V,Larix forest,L. principis-rupprechtii ,Planted,29.3,Min DBH,14.7,12.17,1699,163.88,NA,10,Allometry,33,NA,73.33,42.7,9.01,51.71,16.72,4.9,21.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu and Ma 1992
717,Gansu,Lianjiabian Forest Farm,35.83,108.65,1330,7.4,588,I,Pinus forest,P. tabuliformis,Secondary,38,Min DBH,9.13,6.64,3875,113.311,100,10,Average,,NA,89.9,NA,NA,54.638,16.275,18.988,35.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.325,2.325,0,0,Liu and Shangguan 2007
718,Gansu,Lianjiabian Forest Farm,35.83,108.65,1442,7.4,588,I,Populus forest,P. davidiana,Secondary,39,Min DBH,11.32,7.91,2106,80.586,100,10,Average,,NA,98.561,NA,NA,63.391,31.379,3.791,35.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.317,2.317,0,0,Liu and Shangguan 2007
719,Gansu,Lianjiabian Forest Farm,35.83,108.65,1426,7.4,588,I,Betula forest ,B. platyphylla,Secondary,41,Min DBH,14.73,8.85,865,62.705,100,10,Average,,NA,48.786,NA,NA,36.936,9.688,2.163,11.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.125,1.125,0,0,Liu and Shangguan 2007
720,Gansu,Lianjiabian Forest Farm,35.83,108.65,1425,7.4,588,I,Quercus forest ,Q. wutaishanica,Secondary,42,Min DBH,17.98,9.47,715,82.636,100,10,Average,,NA,42.543,NA,NA,29.673,10.94,1.931,12.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644,0.644,0,0,Liu and Shangguan 2007
721,Heilongjiang,Maorshan Forest Farm,45.28,127.52,220,2.6,649,V,Pinus & broadleaved mixed forest,"Pinus koraiensis, Betula platyphylla & Fraxinus mandshurica",Secondary,12,Min DBH,4.77,4.86,4600,50.54,1000,3,Average,,36.939,29.185,NA,NA,25.12,1.649,2.416,4.065,NA,7.754,8,4,4,4,2,2,4,2,2,0,NA,NA,0,NA,Liu and Wang 2004
722,Guangdong,Xijiang Forest Farm,23.13,111.83,400,21.7,1537,III,Cunninghamia forest,C. lanceolata,Planted,5,Min DBH,NA,NA,NA,NA,800,6,Average,,30.409,23.643,NA,NA,12.87,4.505,6.267,10.773,NA,6.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu and Zeng 1990
723,Guangdong,Xijiang Forest Farm,23.13,111.83,400,21.7,1537,III,Cunninghamia & broadleaved mixed forest,Cunninghamia lanceolata & Michelia macclurei,Planted,5,Min DBH,NA,NA,NA,NA,800,6,Average,,26.623,19.089,NA,NA,8.076,5.45,5.562,11.012,NA,7.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu and Zeng 1990
724,Heilongjiang,Maorshan Forest Farm,45.28,127.52,350,2.6,649,V,Larix forest,L. gmelinii,Planted,21,Min DBH,13.4,13.5,1450,128.919,400,1,Allometry,NA,142.358,111.986,85.154,12.538,97.692,10.978,3.316,14.294,NA,30.372,3.257,2.305,0.952,2.686,1.887,0.799,0.571,0.418,0.153,0,26.322,23.2,0,3.122,Liu et al. 1990
725,Heilongjiang,Maorshan Forest Farm,45.28,127.52,440,2.6,649,V,Fraxinus forest,F. mandshurica,Secondary,43,Min DBH,22.2,16.6,620,191.487,NA,1,Average,,174.038,135.75,79.891,13.191,93.082,36.791,5.877,42.668,NA,38.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1991
726,Fujian,Xinkou Forest Farm,26.16,117.54,220,19.8,1604,III,Tsoongiodendron forest,T. odorum,Planted,13,Min DBH,12.88,9.8,2100,99.288,NA,NA,Average,,53.04,46.29,NA,NA,37.91,6.17,2.21,8.38,NA,6.75,1.995,NA,NA,1.857,NA,NA,0.138,NA,NA,0,2.827,2.827,0,0,Liu et al. 1993a
727,Fujian,Xinkou Forest Farm,26.16,117.54,220,19.8,1604,III,Cunninghamia & broadleaved mixed forest,Cunninghamia lanceolata & Tsoongiodendron odorum,Planted,13,Min DBH,13,12,2080,185.44,NA,NA,Average,,102.37,90.173,NA,NA,72.272,13.039,4.862,17.901,NA,12.197,1.478,NA,NA,0.459,NA,NA,1.019,NA,NA,0,2.437,2.437,0,0,Liu et al. 1993a
728,Fujian,Xinkou Forest Farm,26.16,117.54,220,19.8,1604,III,Cunninghamia & broadleaved mixed forest,Cunninghamia lanceolata & Tsoongiodendron odorum,Planted,18,Min DBH,NA,NA,1704,NA,NA,NA,Average,,200.074,160.042,NA,NA,125.717,21.798,12.527,34.325,NA,40.033,1.391,NA,NA,0.592,NA,NA,0.799,NA,NA,0,2.437,2.437,0,0,Liu et al. 1993b
729,Shanxi,Wutaishan Forest Region,38.98,113.6,1800,3,800,V,Larix forest,L. principis-rupprechtii ,Planted,11,Min DBH,5.1,5.85,2700,15.068,600,1,Average,,21.62,17.87,10.07,2.24,12.32,3.72,1.83,5.55,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1995
730,Shanxi,Wutaishan Forest Region,38.98,113.6,1800,3,800,V,Larix forest,L. principis-rupprechtii ,Planted,11,Min DBH,6.3,6,2700,23.583,600,1,Average,,25.81,21.33,12.98,1.13,14.13,4.5,2.7,7.2,NA,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1995
731,Shanxi,Wutaishan Forest Region,38.98,113.6,1800,3,800,V,Larix forest,L. principis-rupprechtii ,Planted,12,Min DBH,10.4,7.1,2700,76.049,600,1,Average,,112.12,92.09,43.06,9.58,52.66,26.37,13.06,39.43,NA,20.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1995
732,Shanxi,Wutaishan Forest Region,38.98,113.6,1800,3,800,V,Larix forest,L. principis-rupprechtii ,Planted,12,Min DBH,7.65,7.1,2700,41.148,600,1,Average,,51.5,42.3,22.65,5.02,27.68,9.82,4.8,14.62,NA,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1995
733,Shanxi,Wutaishan Forest Region,38.98,113.6,1800,3,800,V,Larix forest,L. principis-rupprechtii ,Planted,12,Min DBH,8.6,7.45,2700,54.566,600,1,Average,,64.33,53.32,27.13,7.04,34.18,12.5,6.64,19.14,NA,11.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1995
734,Shanxi,Wutaishan Forest Region,38.98,113.6,1800,3,800,V,Larix forest,L. principis-rupprechtii ,Planted,14,Min DBH,11.4,9.5,2700,122.265,600,1,Average,,132.8,100.08,56.21,13.74,69.96,13.44,16.68,30.12,NA,32.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1995
735,Shanxi,Wutaishan Forest Region,38.98,113.6,1800,3,800,V,Larix forest,L. principis-rupprechtii ,Planted,15,Min DBH,8.7,8.9,2700,66.711,600,1,Average,,65.77,49.57,25.97,6.42,32.41,7.66,9.5,17.16,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1995
736,Shanxi,Wutaishan Forest Region,38.98,113.6,1800,3,800,V,Larix forest,L. principis-rupprechtii ,Planted,15,Min DBH,12.3,11.5,2450,156.344,600,1,Average,,150.79,113.65,71.39,6.27,77.67,23,12.98,35.98,NA,37.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1995
737,Shanxi,Wutaishan Forest Region,38.98,113.6,1800,3,800,V,Larix forest,L. principis-rupprechtii ,Planted,15,Min DBH,9.8,10.15,2450,87.597,600,1,Average,,90.07,67.88,47.65,4.16,51.82,10.04,6.02,16.06,NA,22.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1995
738,Shanxi,Wutaishan Forest Region,38.98,113.6,1800,3,800,V,Larix forest,L. principis-rupprechtii ,Planted,16,Min DBH,13.1,10.7,2450,165.006,600,1,Average,,196.5,144.52,86.92,7.54,94.48,31.28,18.76,50.04,NA,51.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1995
739,Shanxi,Wutaishan Forest Region,38.98,113.6,1800,3,800,V,Larix forest,L. principis-rupprechtii ,Planted,25,Min DBH,18,16,1560,296.617,600,1,Average,,238.56,192.47,145.92,12.69,158.63,21.16,12.68,33.84,NA,46.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1995
740,Shanxi,Wutaishan Forest Region,38.98,113.6,1800,3,800,V,Larix forest,L. principis-rupprechtii ,Planted,27,Min DBH,21.5,16.1,1350,368.505,600,1,Average,,247.98,205.1,155.52,13.58,169.1,29.32,6.68,36,NA,42.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1995
741,Hunan,Luoping Township,28.69,110.54,580,16.9,1434,II,Cunninghamia & broadleaved mixed forest,"Quercus fabrei, Sassafras tzumu, Cunninghamia lanceolata & Betula luminifera",Secondary,24,Min DBH,9.9,10.2,2820,106.501,666,1,Allometry,16,112.65,95,56.59,11.5,68.09,22.19,4.72,26.91,NA,17.65,23.03,NA,NA,19.39,13.11,6.28,3.64,NA,NA,0,15.09,15.09,0,0,Liu et al. 1997a
742,Shaanxi,Zhaojiashan Forest Farm,34.84,108.64,1145,9.6,601,I,Robinia forest,R. pseudoacacia ,Planted,13,Min DBH,10.55,7.6,1775,56.683,NA,1,Average,,74.266,58.611,31.169,8.591,39.76,14.52,4.331,18.851,NA,15.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 1997b
743,Henan,Baotianman Nature Reserve,33.48,111.94,1230,15.1,886,III,Quercus forest ,Q. variabilis,Secondary,45,Min DBH,17,16.4,807,144.394,400,2,Allometry,10,158.83,123.42,73.74,18.01,91.75,27.18,4.49,31.67,NA,35.41,0.174,0.129,0.045,0.069,0.045,0.025,0.104,0.084,0.02,0,8.63,8.63,0,0,Liu et al. 1998
744,Sichuan,901 Forest Farm,32.15,102.72,2900,6.5,783,IV,Picea forest,P. likiangensis var. balfouriana ,Planted,32,Min DBH,10.4,10.5,3460,125.2,400,1,Average,,107.818,91.836,45.606,10.764,56.37,21.232,14.234,35.466,NA,15.982,2.626,1.172,1.505,2.359,0.983,1.376,0.267,0.189,0.129,0,5.956,5.956,0,0,Liu et al. 2001
745,Henan,Baotianman Nature Reserve,33.48,111.94,1320,15.1,886,III,Quercus forest ,Q. aliena var. acutiserrata,Secondary,35,Min DBH,11.25,11.8,1636,92.237,400,2,Average,,122.126,98.656,70.69,13.78,84.47,11.75,2.36,14.11,0.076,23.47,1.641,0.475,1.167,1.121,0.186,0.936,0.52,0.289,0.231,0,11.23,11.23,0,0,Liu et al. 2003
746,Fujian,Xinkou Forest Farm,26.16,117.54,400,19.8,1604,III,Cunninghamia forest,C. lanceolata,Planted,35,Min DBH,23.7,15.8,1095,390.3,400,1,Average,,183.44,152.47,112.14,17.38,129.52,14.9,8.05,22.95,NA,30.97,12.53,NA,NA,8.95,NA,NA,3.58,NA,NA,0,NA,NA,0,NA,Liu et al. 2004
747,Hunan,Longtan Township,28.49,109.4,320,15.8,1345,III,Alnus forest,A. cremastogyne,Planted,8,Min DBH,11.02,13.3,1697,120.82,330,1,Allometry,NA,70.05,57.69,41.78,4.88,46.66,7.34,3.69,11.03,NA,12.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 2007
748,Hunan,Paibi Township,28.38,109.54,320,14.6,1394,III,Alnus forest,A. cremastogyne,Planted,14,Min DBH,13.34,14.7,2000,207.29,400,1,Allometry,NA,95.31,84.04,53.79,9.8,63.59,14.03,6.42,20.45,NA,11.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Liu et al. 2007
749,Guangdong,Nansan Forest Farm,21.16,110.55,10,23.8,2500,I,Casuarina forest,C. equisetifolia,Planted,11,Min DBH,NA,NA,NA,NA,600,1,Average,,NA,113.618,84.791,5.866,90.657,15.753,7.207,22.96,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,Long and Wang 1985
750,Guangdong,Nansan Forest Farm,21.16,110.55,10,23.8,2500,I,Casuarina forest,C. equisetifolia,Planted,11,Min DBH,NA,NA,NA,NA,600,1,Average,,NA,108.383,79.671,5.713,85.383,17.479,5.521,23,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,Long and Wang 1985
751,Guangdong,Nansan Forest Farm,21.16,110.55,10,23.8,2500,I,Casuarina forest,C. equisetifolia,Planted,11,Min DBH,NA,NA,NA,NA,600,1,Average,,NA,41.525,32.358,2.547,34.904,4.72,1.901,6.621,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,Long and Wang 1985
752,Hubei,Xingdoushan Nature Reserve,30.05,109.12,980,12.8,1300,V,Taiwania forest,T. flousiana,Planted,16,Min DBH,15,10.58,1078,111.321,900,1,Average,,81.281,67.537,NA,NA,43.993,18.089,5.455,23.544,NA,13.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Lu 2002
753,Guangxi,Xiling Township,24.95,110.39,500,20,1500,III,Castanopsis forest,C. fargesii,Primary,All-aged,Min DBH,8.42,8.76,NA,195.3,600,1,Allometry,12,NA,186.572,101.385,20.415,121.8,58.744,6.027,64.771,NA,NA,NA,3.92,NA,NA,2.418,NA,NA,1.502,NA,0,10.498,6.668,3.83,0,Lu et al. 1995
754,Jiangsu,Seawalls in Rudong County,32.5,121,3,14.8,1029,I,Metasequoia forest,M. glyptostroboides,Planted,15,Min DBH,15.66,10.9,1205,139.73,667,3,Allometry,7,71.56,61.58,44.7,4.75,49.45,10.52,1.61,12.13,NA,9.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Lu et al. 2000
755,Jiangsu,Seawalls in Rudong County,32.5,121,3,14.8,1029,I,Cryptomeria forest ,C. fortunei,Planted,17,Min DBH,16.5,10.4,1168,143.461,667,3,Allometry,7,111.87,91.45,52.82,5.23,58.05,15.61,16.59,32.2,1.2,20.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Lu et al. 2000
756,Jiangsu,Seawalls in Rudong County,32.5,121,3,14.8,1029,I,Robinia forest,R. pseudoacacia ,Planted,20,Min DBH,16.2,13.6,555,74.782,667,3,Allometry,7,87.75,74.64,59.32,9.09,68.41,5.55,0.68,6.23,NA,13.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Lu et al. 2000
757,Yunnan,Mengla Township,21.5,101.55,580,22.4,1558,III,Tropical monsoon rainforest,Pometia tomentosa & Terminalia myriocarpa,Primary,All-aged,2,NA,NA,NA,NA,10000,1,Allometry,123,516.724,414.748,NA,NA,359.924,49.873,4.951,54.824,NA,101.976,3.397,2.37,1.027,1.142,0.87,0.272,2.255,1.5,0.755,3.007,26.991,7.626,0,19.365,Lü et al. 2007
758,Yunnan,Mengla Township,21.5,101.55,640,22.4,1558,III,Tropical monsoon rainforest,Pometia tomentosa & Terminalia myriocarpa,Primary,All-aged,2,NA,NA,NA,NA,10000,1,Allometry,123,325.037,262.798,NA,NA,219.764,38.379,4.655,43.034,NA,62.239,4.426,2.609,1.817,1.974,1.526,0.448,2.452,1.083,1.369,2.972,19.007,4.828,0,14.178,Lü et al. 2007
759,Yunnan,Menglun Township,21.88,101.29,730,21.5,1557,I,Tropical monsoon rainforest,Pometia tomentosa & Terminalia myriocarpa,Primary,All-aged,2,NA,NA,NA,NA,10000,1,Allometry,123,348.04,280.547,NA,NA,238.396,37.733,4.418,42.151,NA,67.493,3.82,2.595,1.225,2.329,1.733,0.596,1.491,0.862,0.629,4.316,13.987,6.291,0,7.696,Lü et al. 2007
760,Heilongjiang,Daqing Forest Farm,45.38,129.47,525,2.3,602,V,Deciduous broadleaved mixed forest,"Juglans mandshurica, Phellodendron amurense & Fraxinus mandshurica",Secondary,47,Min DBH,NA,NA,NA,NA,2500,1,Allometry,10,101.688,73.085,49.567,8.041,57.608,12.1,3.377,15.477,NA,28.603,9.931,NA,NA,8.69,NA,NA,1.241,NA,NA,0,NA,NA,0,NA,Luo 1995
761,Shaanxi,Shuanglong Forest Farm,35.69,109.1,1200,9,550,I,Pinus forest,P. tabuliformis,Planted,15,Min DBH,4.27,3.1,2355,8.549,200,1,Average,,14.68,13.8,NA,NA,6.38,3.43,3.99,7.42,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Luo and Huang 1981
762,Shaanxi,Shuanglong Forest Farm,35.69,109.1,1200,9,550,I,Pinus forest,P. tabuliformis,Planted,15,Min DBH,4.2,3.28,5955,21.319,200,1,Average,,20.9,18.64,NA,NA,8.52,5.12,5,10.12,NA,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Luo and Huang 1981
763,Shaanxi,Shuanglong Forest Farm,35.69,109.1,1200,9,550,I,Pinus forest,P. tabuliformis,Planted,15,Min DBH,3.38,2.86,2415,5.289,200,1,Average,,9.28,8.34,NA,NA,2.53,2.57,3.24,5.81,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Luo and Huang 1981
764,Shaanxi,Shuanglong Forest Farm,35.69,109.1,1200,9,550,I,Pinus forest,P. tabuliformis,Planted,15,Min DBH,6.13,4.38,4305,38.056,200,1,Average,,38.84,33.8,NA,NA,13.9,9.4,10.5,19.9,NA,5.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Luo and Huang 1981
765,Shaanxi,Shuanglong Forest Farm,35.69,109.1,1200,9,550,I,Pinus forest,P. tabuliformis,Planted,15,Min DBH,4.89,3.62,1695,8.695,200,1,Average,,11.84,11.03,NA,NA,4.38,3.28,3.37,6.65,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Luo and Huang 1981
766,Shaanxi,Shuanglong Forest Farm,35.69,109.1,1200,9,550,I,Pinus forest,P. tabuliformis,Planted,15,Min DBH,3.95,2.67,1950,5.714,200,1,Average,,9.39,8.43,NA,NA,2.75,2.82,2.86,5.68,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Luo and Huang 1981
767,Shaanxi,Shuanglong Forest Farm,35.69,109.1,1200,9,550,I,Pinus forest,P. tabuliformis,Planted,15,Min DBH,5.36,3.56,2445,15.061,200,1,Average,,22.63,20.45,NA,NA,6.31,6.9,7.24,14.14,NA,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Luo and Huang 1981
768,Shaanxi,Shuanglong Forest Farm,35.69,109.1,1200,9,550,I,Pinus forest,P. tabuliformis,Planted,15,Min DBH,5.49,4.02,2445,16.748,200,1,Average,,22.47,19.73,NA,NA,8.41,4.8,6.52,11.32,NA,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Luo and Huang 1981
769,Shaanxi,Shuanglong Forest Farm,35.69,109.1,1200,9,550,I,Pinus forest,P. tabuliformis,Planted,15,Min DBH,6.4,4.44,1755,17.234,200,1,Average,,22.81,20.15,NA,NA,7.92,6.56,5.67,12.23,NA,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Luo and Huang 1981
770,Sichuan,Gongga Mountain,29.57,103,3050,4,1900,V,Abies forest,A. fabri,Secondary,60,Min DBH,19.56,15.26,1708,370.973,NA,1,Allometry,9,257.368,210.025,135.098,15.949,151.047,48.084,10.894,58.978,NA,47.343,9.47,8.798,0.672,1.481,0.957,0.524,7.989,7.841,0.148,0.177,NA,NA,0,40.723,Luo et al. 1998
771,Sichuan,Gongga Mountain,29.57,103,3050,4,1900,V,Abies forest,A. fabri,Primary,125,Min DBH,50.78,31.86,209,638.764,NA,1,Allometry,9,321.006,266.224,201.396,24.788,226.184,34.23,5.81,40.04,NA,54.782,30.703,26.17,4.533,12.689,8.524,4.165,18.014,17.646,0.368,0.108,NA,NA,0,6.697,Luo et al. 1998
772,Tibet,Mila Mountain,29.78,92.86,3560,5.4,542,V,Betula forest ,B. platyphylla,Primary,16,Min DBH,7.7,7,1700,26.636,600,2,Average,,33.167,28.611,15.555,1.275,16.83,8.721,3.06,11.781,NA,4.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Luo et al. 2004
773,Liaoning,Wendao and Hada Forest Farms,41.92,124.1,124,7.6,768,III,Pinus forest,P. tabuliformis,Planted,16,Min DBH,8.29,7.95,3482,100.507,1000,22,Allometry,NA,77.27,60.42,44.42,5.12,49.54,7.86,3.02,10.88,NA,16.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Ma 1988, 1989"
774,Liaoning,Wendao and Hada Forest Farms,41.92,124.1,124,7.6,768,III,Pinus forest,P. tabuliformis,Planted,26.4,Min DBH,12.08,10.93,2452,206.616,1000,16,Allometry,NA,133.07,106.12,77.15,8.76,85.91,14.73,5.48,20.21,NA,26.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Ma 1988, 1989"
775,Liaoning,Wendao and Hada Forest Farms,41.92,124.1,124,7.6,768,III,Pinus forest,P. tabuliformis,Planted,31,Min DBH,16.16,14,1248,241.054,1000,8,Allometry,NA,184.22,149.55,107.79,11.72,119.51,22.07,7.97,30.04,NA,34.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Ma 1988, 1989"
776,Liaoning,Wendao and Hada Forest Farms,41.92,124.1,124,7.6,768,III,Pinus forest,P. tabuliformis,Planted,41.8,Min DBH,19.16,15.19,1159,341.446,1000,16,Allometry,NA,232.28,190.07,136.38,14.53,150.91,28.88,10.28,39.16,NA,42.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Ma 1988, 1989"
777,Liaoning,Wendao and Hada Forest Farms,41.92,124.1,124,7.6,768,III,Pinus forest,P. tabuliformis,Planted,50,Min DBH,22.52,16.47,843,372.004,1000,4,Allometry,NA,248.16,204.41,146.1,15.3,161.4,31.82,11.19,43.01,NA,43.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Ma 1988, 1989"
778,Liaoning,Zhoujiadian Forest Farm,41.22,121.86,231,9.3,600,II,Pinus forest,P. tabuliformis,Planted,17.4,Min DBH,6.26,3.99,3472,28.681,1000,61,Allometry,NA,27.22,20.9,10.79,1.47,12.26,5.55,3.09,8.64,NA,6.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Ma 1988, 1989"
779,Liaoning,Zhoujiadian Forest Farm,41.22,121.86,231,9.3,600,II,Pinus forest,P. tabuliformis,Planted,25,Min DBH,7.43,4.95,3200,46.198,1000,46,Allometry,NA,40.82,32.65,18.03,2.37,20.4,7.81,4.44,12.25,NA,8.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Ma 1988, 1989"
780,Liaoning,Zhoujiadian Forest Farm,41.22,121.86,231,9.3,600,II,Pinus forest,P. tabuliformis,Planted,30.7,Min DBH,10.12,6.69,2430,87.96,1000,21,Allometry,NA,72.59,60.93,36.01,4.56,40.57,12.83,7.53,20.36,NA,11.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Ma 1988, 1989"
781,Shandong,Taishan Mountain,36.26,117.11,283,7.6,970,I,Pinus forest,P. tabuliformis,Planted,19,Min DBH,8.15,5.34,1700,31.856,1000,1,Allometry,NA,27.54,23.13,12.37,2.76,15.13,5.76,2.24,8,NA,4.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Ma 1988, 1989"
782,Shandong,Taishan Mountain,36.26,117.11,283,7.6,970,I,Pinus forest,P. tabuliformis,Planted,24.9,Min DBH,11.09,6.57,1557,66.467,1000,13,Allometry,NA,63.66,53.19,28.51,5.92,34.43,14.06,4.7,18.76,NA,10.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Ma 1988, 1989"
783,Shaanxi,Liulin Forest Farm,35.06,108.82,1188,11.7,585,III,Pinus forest,P. tabuliformis,Planted,24.4,Min DBH,9.32,6.22,2136,60.97,1000,9,Allometry,NA,72.61,56.83,30.44,4.16,34.6,14.69,7.54,22.23,NA,15.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Ma 1988, 1989"
784,Shaanxi,Liulin Forest Farm,35.06,108.82,1188,11.7,585,III,Pinus forest,P. tabuliformis,Planted,32.5,Min DBH,13.01,10.63,1065,101.234,1000,2,Allometry,NA,85.77,69.86,41.65,6.12,47.77,16.41,5.68,22.09,NA,15.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Ma 1988, 1989"
